Title,Company,Job description,Requirements,Categories,Link
דרוש/ה נציג/ה תמיכה בלקוחות עסקיים,Gett,"תיאור משרה אחריות על ההתקשרות הראשונית ללקוחות העסקיים מאותתי נטישה ו\או לקוחות צמיחה - מתן מענה ראשוני, בירור צרכים ואסקלציה למחלקות נדרשות. מתן שירות מקצועי ללקוחות במענה טלפוני ובתקשורת הכתובה ביצוע תהליכים אדמינסטרטיביים (ביצוע הדרכות, פתיחת לקוחות, בדיקת היקף נסיעות ומתן הנחות), ניהול מעקב פניות יום יומי. אחריות על כל ממשקי העבודה הפנים ארגונייים לטובת סיוע ללקוח.  תחומי אחריות: - התקשרות יום יומית ללקוחות עסקיים באופן יזום - ניהול מענה וחזרה ללקוחות - הובלה לפיתרון בעיות במעמד השיחה באופן יעיל ומקצועי - הגדלת כמות החשבונות הנוסעים - הגדלת כמות הנסיעות עבור כל חשבון","דרישות התפקיד - תודעת שירות גבוהה - אוריינטציה מכירתית - אסרטיביות - ראש גדול - יכולת עבודה בצוות ותחת לחץ - שליטה במחשב- אקסל, מעקב פניות  **ניסיון בעולם המכירות- יתרון משמעותי",שירות לקוחות & נציג/ת שימור לקוחות & שירות לקוחות & נציג/ת מכירות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-919280-gettaxi/
דרש/ה QC Analyst,DeePlan,"תיאור משרה In this role you will have responsibility for laboratory tests, preparation of working samples with advanced equipment under GMP and GDP procedures, producing results and in addition, any role related to the ongoing efficient functioning of the laboratory Our QC Analyst: • Performs moderately complex tests and analyses to assure that products comply with established specifications • Carries out calculations and prepares documentation that shows the results of tests performed • Enters basic data into log books or computer databases. • Performing and monitoring routine testing using laboratory instruments • Recognizing problems during the analysis • Supporting laboratory housekeeping, environmental and safety initiatives","דרישות התפקיד - Bachelor's degree in the fields of biology, biotechnology, life sciences, chemistry - mandatory - Previous experience in laboratory work is an advantage - Experience working under GMP conditions - a significant advantage - Ability to work in shifts system - including afternoon and night shifts (as needed) - Proven experience working with GC, HPLC analytical equipment – mandatory",אבטחת מידע & אנליסט/ית אבטחת מידע & מומחה/ית אבטחת מידע & אנליסט/ית סייבר,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3879404-svtjobs%D7%A4%D7%A0%D7%99%D7%A0%D7%94/
בודק/ת תוכנה למערכות כספיות ו - MF,קבוצת Aman,"תיאור משרה לקבוצת אמן דרוש/ה בודק/ת תוכנה למערכות כספיות ו - MF לצוות מוביל בארגון פיננסי גדול במרכז הארץ!  התפקיד כולל בדיקות QA למערכות ליבה ב MF והן במערכת הסניפית, קבלת איפיונים וכתיבת תסריטי בדיקה על פיהם, דיווח על תקלות וכתיבת סיכומי בדיקות. כמו כן, אינטרקציה אינטנסיבית עם גורמים פנים ארגוניים כמו מתכנתים, מאפיינים, ספקים ומנהלים.","דרישות התפקיד * ניסיון של 3 שנים בבדיקות של מערכות כספיות (כגון: פיקדונות, הלוואות, חסכונות) - חובה * ידע וניסיון בעבודה מול מחשבי MF, כמפורט להלן: - הכרת TSO - יתרון משמעותי - הכרה והבנת מהלכי JCL - יתרון משמעותי - ניסיון בקריאת תכניות Cobol ו/או Natural - יתרון",הייטק-QA & איש/ת QA & מהנדס/ת QA & בדיקות ידניות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
דרושות מנהלות ומוכרות לרשת בוטיק לבגדי נשים,JobShop,"תיאור משרה אוהבת ונושמת אופנה? הצטרפי לרשת בוטיק אופנה ישראלית לבגדי נשים מובילה רשת אופנה בוטיקית ישראלית מחפשת מנהל/ת חנות ומוכרות ל-8 סניפי הרשת מחיפה ועד אילת : חיפה - תל אביב - הוד השרון - רעננה - רמת השרון ואילת העבודה במשמרות שעות עבודה 09:00-21:00 ושישי ומוצ""ש לסירוגין התפקיד כולל: ייעוץ סטיילינג אישי, מכירות פרונטליות, אחריות על נראות החנות ועל חוויית שירות מיטבית ללקוחות.","דרישות התפקיד דרישות: - ניסיון במכירות פרונטליות- חובה. - ניסיון בתחום האופנה ואו זיקה אליו- יתרון משמעותי. - תודעת שירות גבוהה, חיוביות ואהבה לאנשים. - ייצוגיות, אסרטיביות, נמרצות, מוטיבציה גבוהה, מסירות, יוזמה. - המשרה מיועדת לנשים ולגברים כאחד. למוכרות: עבודה במשמרות (שישי לסירוגין ) בוקר 09:30-15:30 ערב 14:30-20:00 בונוסים על מכירות למנהלות: 09:30-19:30 בונוסים על כל המכירות בחנות שכר 40 ש""ח לשעה ובונוסים",קמעונאות & מוכר/ת & קופאי/ת & מנהל/ת קמעונאות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1555571-jobshop/
QA Director,Heracles,תיאור משרה Conduct internal and external quality audits. Develop quality procedures and policies. Provide support for registration processes. Ensure compliance with MDR regulations. Lead the implementation of quality standards within the company. Prepare protocols and reports. Guide and validate processes. Manage the quality system. Parallel management of multiple tasks with the ability to prioritize.,"דרישות התפקיד Bachelor's degree in Biotechnology, Life Sciences, Biomedical Engineering, or a related field. Familiarity with ISO 13485 requirements and European MDR regulations. Certified Quality Engineer (ICQE/CQE) - an advantage. Experience in preparing and accompanying external audits - mandatory. Experience working with Notified Bodies - mandatory. Ability to work with multiple interfaces. Fluent in English (native level). Russian - an advantage. Ability to work collaboratively and independently.",בכירים / ניהול & מנהל/ת אבטחת מידע & בכירים כללי & מדעים / ביוטק & ביוטכנולוגיה & אבטחת איכות & רגולציה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3473488-anathasama/
נציג/ת שירות ותמיכה טכנית לחברת סטארטאפ,לין ביכלר ראשי,"תיאור משרה מפעיל/ת מערכת לחברת סטארטאפ בקריית חיים  במסגרת התפקיד:  מתן מענה ללקוחות טכני על שימוש במערכת, הטמעת לקוחות חדשים, ביצוע הדרכות, ניהול מערכת לקוחות תפעוליים, שירות לקוחות.  תנאים: ימים א'-ה' 08:30-17:30 + כוננות אחת בשבוע (בתשלום נוסף). השכר נקבע בהתאם לניסיון. סיבוס + שעות נוספות קליטה לחברה מובילה מהיום הראשון!!!  יש חניה.",דרישות התפקיד ידע בתוכנות OFFICE (בעיקר נוסחאות בEXCEL). שפות – עברית ואנגלית. ניסיון בעבודה על מערכות טכנולוגיות- חובה אקסל ברמה טובה- חובה ניסיון בשירות לקוחות- יתרון אוריינטציה לסביבה ממוחשבת.,שירות לקוחות & שירות לקוחות & תמיכה טכנית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1266-%D7%9C%D7%99%D7%9F-%D7%91%D7%99%D7%9B%D7%9C%D7%A8-%D7%A1%D7%A0%D7%99%D7%A3-%D7%94%D7%A0%D7%94%D7%9C%D7%94/
"אחמ""ש/ית Help Desk",מרטנס הופמן- MALAM TEAM,"תיאור משרה לחברת Mertens - MalamTeam דרוש/ה אחמ""ש/ית Help Desk לתמיכה בתחום המחשוב עבור ארגון רפואי מוביל בתל אביב במסגרת התפקיד עבודה מול מרפאות וטכנאים של מכבידנט. * תמיכה בתקלות DOMAIN , תקלות רשת, ניהול הרשאות ב- Active Directory , תמיכה בתקלות במערכות הפעלה Windows ועוד.  -ניהול אישי ומקצועי של נציגים. - ניהול תקלות מערכתיות -  הכשרה וחפיפה לעובדים חדשים - כתיבת נהלים והדרכות -  יעדים ועמידה ב SLA - ניהול מערכת פניות","דרישות התפקיד ניסיון במוצרי Office - חובה ניסיון בניהול יומן מנהל ולו""ז – חובה יכולת הובלת צוות",הייטק-כללי & HELP DESK / תמיכה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2376295-%D7%9E%D7%A8%D7%98%D7%A0%D7%A1-%D7%94%D7%95%D7%A4%D7%9E%D7%9F-%D7%9E%D7%99%D7%97%D7%A9%D7%95%D7%91/
מעוניין/ת לעבוד בתחום ה- IT ולהכנס לארגון גדול?,מרטנס הופמן- MALAM TEAM,"תיאור משרה לחברת Mertens - MalamTeam דרושים אנשי/ נשות Help Desk להשתלבות בצוות המחשוב בארגון גדול ובטחוני באשדוד.  במסגרת התפקיד תמיכה בתקלות Domain אצל משתמשי הארגון, טיפול בתקלות במערכות הפעלה Windows, ניהול משתמשים ב-Active Directory, תקלות רשת,דוא""ל, חומרה, תוכנה וכדומה. העבודה במשרה מלאה א'- ה' באשדוד, הכשרה על חשבון החברה, נכונות לשעות נוספות ותנאים טובים למתאימים!",דרישות התפקיד ניסיון קודם של לפחות שנה כתומכ/ת Help Desk או טכנאי/ת PC - (אפשרי ניסיון כמנהל/ת רשת מחשוב משירות צבאי) ניסיון בתמיכה בתקלות רשת ניסיון מעמיק בתקלות במערכות הפעלה Win  ניסיון בעבודה מול Active Directory,הייטק-כללי & HELP DESK / תמיכה & מנהל/ת רשת & טכנאי/ת מחשבים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2376295-%D7%9E%D7%A8%D7%98%D7%A0%D7%A1-%D7%94%D7%95%D7%A4%D7%9E%D7%9F-%D7%9E%D7%99%D7%97%D7%A9%D7%95%D7%91/
NPI Medical Device Expert,Heracles,"תיאור משרה Transfer to production process of PCB system level (Engineering, NPI, Manufacturing)  Production Testing Jigs and tools - Design, Manage relevant vendors, implementation and maintenance.  Supply Chain management of electrical components sourcing, End of Life, Last time buy, vendors management, Cost Reduction","דרישות התפקיד B.Sc. in Electronic Engineering - mandatory 4+ years of experience in similar role, in medical device company mandatory Proven record of electronic hardware design and development for mass production - mandatory Proven record of production TEST equipment definition, development, implementation and maintenance - mandatory PLM system Experience mandatory. Oracle Agile is an advantage Familiarity with BOM Management and Doc Control mandatory Experience in high-density PCB layout design advantage Proficiency with CAD tools (SolidWorks, Orcad) mandatory Technical Writing (Work Instructions, Procedures, SOPs) mandatory High attention to details and ability to solve problems and communicate issue","בכירים / ניהול & מנהל/ת ייצור & סמנכ""ל/ית פיתוח & הנדסה & מהנדס/ת אלקטרוניקה & מהנדס/ת מערכת & מהנדס/ת תהליכים",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3473488-anathasama/
טכנאי/ת מערכות אנרגיה ומערכות קריטיות,unipharm,"תיאור משרה טכנאי/ת מערכות אנרגיה ומערכות קריטיות התפקיד כולל: תחזוקה שוטפת של מערכות האנרגיה והמערכות הקריטיות במפעל. ביצוע פעולות אחזקה מונעת ופעולות יזומות לפי דרישה ושבר. הכרה של מכונות אוויר דחוס, מיזוג אוויר ודודי קיטור. מעקב ובקרה על מדדי אקלים באזורים מבוקרים, הוצאת דוחות כשל וטיפול בהתאם. היכרות עם ציוד, מערכות אנרגיה ותשתית- הבנה של עיקרון הפעולה, מבנה ופריסה מפעלית.",דרישות התפקיד אחזקת תשתיות במפעל תעשייתי- חובה תעודת בתחום החשמל - יתרון הנדסאי מכונות/מיזוג אוויר/חשמל- יתרון תעודת מסיק דוודים- יתרון יכולת עובדה בצוות *המשרה כוללת כוננות בנוסף לשעות העבודה. שליטה בתוכנות מחשב אנגלית בסיסית,בעלי מקצוע & חשמלאי & טכנאי/ת מיזוג אוויר & אחזקה & הנדסה & הנדסאי/ת מכונות & הנדסאי/ת חשמל & מהנדס/ת מיזוג אוויר,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1119673-unipharm/
לחברת תרופות דרוש/ה עובד/ת למחלקת הבטחת איכות,unipharm,"תיאור משרה לחברת תרופות דרוש/ה עובד/ת למחלקת הבטחת איכות התפקיד כולל: הובלה וניהול של אירועי איכות וחריגות ביצוע וטיפול בחקירות תוך הגעה לסיבת השורש ביצוע וטיפול בתלונות לקוח בנושא איכות יישום ומעקב אחר פעולות מתקנות ומונעות (CAPA) תוך ביצוע בדיקות אפקטיביות מעקב אחר טרנדים העולים מאירועי/חריגות/תלונות לקוח – ניתוח מגמה אישור ועדכון. מסמכים, הוראות ייצור, הוראות זה ונהלים רלוונטיים","דרישות התפקיד תואר ראשון מדעים – חובה ניסיון קודם בהבטחת איכות בתעשיית הפארמה – יתרון יתרון ניסיון קודם בתפקידי QA Operation / QA Suppliers & Incoming Materials – יתרון משמעותי היכרות עם תהליכי ייצור יבש – יתרון במידת רמת בדיקה גבוהה בכתב ובע"" (בעברית ו) יכולת עבודה עצמאית, צוותית ועבודה עם ממשקים מגוונים יסודי/ת , קפדן/ית, מסודר/ת, בעל/ת יכול ארגון גבוהות תוך עמידה ביעדים",הנדסה & מהנדס/ת איכות & מדעים / ביוטק & אבטחת איכות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1119673-unipharm/
SAP Implementation Specialist,קבוצת Aman,"תיאור משרה * אפיון פיתוח ותחזוקה של מודול HR ! * עבודה מול משתמשים וספקים חיצוניים, ניהול פרויקטים בתחום משאבי אנוש , התממשקות מול מודולים פורטל, נוכחות, שכר והרשאות ועבודה בדוחות BW ובמסכי 5UI .  לקבוצת אמן דרוש\ה מיישם.ת SAP מודול HR להצטרפות לצוות מקצועי בארגון פיננסי גדול!",דרישות התפקיד * לפחות חמש שנות ניסיון בעולמות SAP HR * ניסיון בניהול פרויקטים  בואו לעבוד איתנו!,הייטק-כללי & מיישם/ת SAP & מיישם/ת & איש/ת מערכות מידע,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
דרוש/ה פקיד/ת קבלה לחברת הייטק- זמני,Sabress.com Ltd,"תיאור משרה לחברת הייטק בינלאומית דרוש/ה פקיד/ת קבלה במסגרת התפקיד - קבלת קהל, ליווי לפגישות, הכנת חדרי ישיבות, מענה טלפוני מטלות אדמיניסטרטיביות שוטפות ימי עבודה מלאים 08:00-17/ 10:19:00 שכר ותנאים מעולים *משרה זמנית לחודשיים עם אופציה בהמשך למשרה קבועה","דרישות התפקיד אנגלית ברמה טובה, ייצוגיות ושירותיות – חובה ניסיון קודם מתפקיד דומה – ייחשב ליתרון משמעותי OFFICE - חובה.",אדמיניסטרציה & פקיד/ה & פקיד/ת קבלה & BACK OFFICE - אדמיניסטרציה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-763024-sabresscom/
לחנות מחשבים בחולון דרוש טכנאי PC,חסוי,"תיאור משרה לחנות מחשבים דרוש/ה טכנאי/ת מחשבים לעבודה במשרה מלאה.העבודה כוללת איתור וטיפול בתקלות חומרה, מענה טלפוני וקבלת קהל פרונטלית בנושאי תקלות מחשב.",דרישות התפקיד ידע עדכני בחומרת מחשבים ניסיון כטכנאי/ת מחשבים בתחום החומרה שירותיות עבודת צוות עמידה בלחצים משרה מלאה,הייטק-כללי & טכנאי/ת מחשבים,https://www.drushim.co.il/job/29837983/0882df4b/
איש/ת טלפוניה,matrix,"תיאור משרה עבודה כחלק מצוות התקשורת ואבטחת המידע של בנק גדול בירושלים. התפקיד כולל- הקמת מרכזיות טלפונית, קנפוג טלפונים , תפעול ותחזוקה עבודה עם SOFTפונים. משרה מלאה מהמשרדים",דרישות התפקיד הסמכת CCNA/CCNP- יתרון! ניסיון של שנה ומעלה בתחום הטלפוניה - חובה עבודה עם מרכזיה של AVAYA- חובה,"הייטק-כללי & תקשורת / שו""ב & איש/ת IT & מנהל/ת רשת",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4002182-%D7%9E%D7%98%D7%94/
מדריכ/ת SAP,Ness Technologies,"תיאור משרה יש לך ניסיון במערכת SAP?  זו ההזדמנות שלך להיכנס לאחד מפרויקטי ה-SAP הגדולים שעולים לאוויר בישראל! NESS מגייסת מדריכי SAP למגוון מודולים! התפקיד כולל: בדיקות מערכת, הדרכת משתמשי קצה והטמעה. משרה מלאה בפתח תקווה.","דרישות התפקיד ניסיון של שנתיים לפחות בעבודה עם SAP במודולים לוגיסטיים (MM,WM,FM) או מודולים פיננסיים (FI, CO)- חובה.",הייטק-כללי & הדרכה / הטמעה & משרות הייטק כללי & מיישם/ת SAP,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3989-ness-technologies/
איש/ת צוות NOC,קבוצת Aman,"תיאור משרה דרוש/ה טכנאי/ת NOC תפקיד טכנולוגי בקרה וניטור מערכות חוות שרתים, ניטור תשתיתי ואפליקטיבי ומעקב אחר תקינות הרשת מענה ראשוני לתקלות ניהול תקלות מערכתיות",דרישות התפקיד רשתות LAN/WAN NOC SQL,הנדסה & מהנדסים כללי & הנדסאים כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
מנתח/ת תהליכים ומערכות,קבוצת Aman,"תיאור משרה לקבוצת אמן דרוש/ה מנתח/ת תהליכים ומערכות לאגף ההנדסה בארגון פיננסי גדול באזור המרכז! השתלבות בצוות סופר מקצועי ודינאמי, העוסק בתחום העו""ש והשקעות!  במסגרת התפקיד: * ניתוח תהליכים בנקאיים בסניפים ובמטה לצורך ייעול ושיפור * בחינה שוטפת של שינויים הנדרשים במערכות הממוחשבות, בעקבות שינויים בהוראות החוק, דרישות עסקיות וכו' * כתיבת מסמכי דרישות למיכון/שיפור המערכות הממוחשבות * עדכון נוהלי העבודה בהתאם לשינויים בתהליכי העבודה או במערכות הממוחשבות * ניהול פרויקטים רוחביים הכוללים ממשקים מול מספר יחידות","דרישות התפקיד * 3-4 שנות ניסיון בניהול פרויקטים רוחביים ובניתוח מערכות / תהליכים. * כתיבת מסמכי דרישות למיכון/שיפור התהליכים השונים והמערכות הממוחשבות. * כתיבת הנחיות ועדכון נוהלי עבודה.  כישורים נדרשים: - סדר, ארגון, דייקנות ויסודיות - ראייה רוחבית - יכולת למידה גבוהה ועצמאות בעבודה - אסרטיביות, יוזמה, מעוף ומקוריות - יחסי אנוש טובים - יכולת ביטוי גבוהה בכתב ובע""פ - שליטה בתוכנות WORD, EXCEL, POWER POINT) OFFICEוכו') - ידע וניסיון בתחום הבנקאי - יתרון",הנדסה & מהנדס/ת תעשייה וניהול & מהנדס/ת תהליכים & מנהל/ת פרויקטים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
עוזר/ת מתקין לתשתיות תקשורת ומתח נמוך,מאגרי אנוש חיפה,"תיאור משרה לחברה גדולה בתחום מערכות מתח נמוך דרוש/ה מתקין/ה - לביצוע עבודות שטח של התקנת תשתיות תקשורת וצנרת של יחידות קצה למערכות שגילוי וכיבוי אש, אינטרקום, מערכות כריזה וכדומה. עבודה באזור הצפון: חיפה, הקריות ונשר התפקיד כולל עבודת חיווט והשחלות תשתית",דרישות התפקיד ניסיון טכני מוכח בעבודת שטח ניסיון בעבודת חיווט והשחלות - יתרון יכולת קריאת שירטוט יתרון נכונות לעבודת שטח מאומצת,תעשיה / ייצור & עובד/ת ייצור & רתכים / מסגרים & מרכיב/ה מכאני/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1378719-%D7%9E%D7%90%D7%92%D7%A8%D7%99-%D7%90%D7%A0%D7%95%D7%A9-%D7%97%D7%99%D7%A4%D7%94/
לחברה ממשלתית באשדוד דרוש/ה תומך/ת HELP DESK,אתגר אשדוד,תיאור משרה קבלת פניות טכניות מהמשתמשים (תקלות\ בקשות שירות) תיעוד הפניות במערכת ניהול השירות SYSAID תחקור וסיווג תוך שימוש במסמכי ידע וטיפול במידת האפשר העברת פניות מורכבות לטיפול צוות הטכנאים\ תשתיות עבודה בצוות HELPDESK,"דרישות התפקיד ניסיון בהתקנת תוכנות בסיסיות בסביבת WINDOWS ידע וניסיון בסיסי בתוכנות OFFICE. ניסיון וידע במערכות ממוחשבות, אוריינטציה טכנית. ניסיון בתמיכה טכנית למשתמשים פנים ארגוניים- יתרון יכולת למידה של נושאים חדשים תודעת שירות גבוהה – מוטיבציה- חובה",הייטק-כללי & טכנאי/ת מחשבים & איש/ת IT & HELP DESK / תמיכה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-13612-%D7%90%D7%AA%D7%92%D7%A8-%D7%90%D7%A9%D7%93%D7%95%D7%93/
מדריך/ה לקורס Python ורשתות לתוכנית מגשימים,המרכז לחינוך סייבר,"תיאור משרה מחפשים עבודה גמישה, העמקת מצוינות טכנולוגית ושליחות חברתית? בואו להדריך אצלנו! המרכז לחינוך סייבר פועל לצמצום פערים חברתיים באמצעות חינוך למצוינות. אנו מפתחים ומובילים תכניות חינוכיות בתחום המחשבים והסייבר שנועדו לחולל שינוי בפריפריה הגיאוגרפית והחברתית בישראל.  לתכנית הלאומית ""מגשימים סייבר"" העוסקת בהדרכת בני נוער (כיתות י'-י""ב) בתחומי המחשבים והסייבר, דרושים מדריכים ומדריכות להדרכה טכנולוגית משמעותית ומאתגרת בערי באר-שבע וקריית גת.  התפקיד כולל: הדרכה טכנולוגית, ליווי קבוצת לימוד וחניכת חניכים/ות מצטיינים בכל רחבי הארץ, עם התמקדות בפריפריה הגיאוגרפית והחברתית.  עבודה בהיקף של 8 שעות שבועיות, בשעות אחר הצהריים: 3 שעות פרונטליות בכיתה ו-5 שעות עבודה מהבית (השעות הינן עבור כיתת לימוד אחת). ההתחייבות הינה לעבודה עד סוף שנת הלימודים. *העבודה מתאימה לסטודנטיות/ים ו/או כתוספת משרה לעובדים/ות מעולם ההיי-טק עם תחושת שליחות ורצון לקחת חלק בשינוי חברתי.","דרישות התפקיד - זמינות לימי הלימוד- ימי שני/רביעי בין השעות 17:00-20:00- חובה - ידע בפיתוח Python /רשתות תקשורת- חובה, C, C ++, Assembly- יתרון - זמינות ליום הלימוד- ימי חמישי בין השעות 17-20 - חובה - יכולת הדרכה, גישה חינוכית וחברתית - ""ראש גדול"" ורצון להשפיע על בני נוער - יכולות בין אישיות גבוהות - סקרנות ויכולת למידה עצמית",הייטק-תוכנה & PYTHON & C++ / C & סטודנט/ית - תוכנה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2599279-%D7%94%D7%9E%D7%A8%D7%9B%D7%96-%D7%9C%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%A1%D7%99%D7%99%D7%91%D7%A8/
מנתח.ת מערכות BI,קבוצת Aman,תיאור משרה לחברת גדולה ומוכרת בשוק דרוש/ה מנתח מערכות BI מנוסה התפקיד כולל מידול מחדש של ה – DWH,דרישות התפקיד • לפחות 3 שנות ניסיון כמנתח מערכות בתחום DW/BI. • לפחות 2 שנות נסיון בתחום הביטוח. • ניסיון מוכח בכתיבת מסמכי Source to Target. ניסיון בעבודה עם תהליכי ETL • ידע בכתיבת שאילתות sql ברמת מורכבות גבוהה,הייטק-כללי & BI & DATA ANALYST & מנהל/ת פרויקטים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
מומחה תשתיות AWS Data,Malam מערכות,"תיאור משרה חברת MALAM TEAM מגייסת לבנק מוביל בלוד, מומחה תשתיות בAWS.  במסגרת התפקיד:  מומחה מסדי נתונים ב-AWS עם ידע בקפקא הגדרה וניהול של תכונות מסדי נתונים, כולל ארכיטקטורה, בקרת גישה, הצפנה ובקרות ליווי פרויקטים , טיפול בתקלות , יעוץ מקצועי וארכיטקטוני-תשתיתי, לימוד ובחינה של מוצרים ורכיבים חדשים המבוססים ומקושרים לתשתיות AWS. משרה מלאה במודל הברידי, בלוד.","דרישות התפקיד -מינימום של 2 שנות ניסיון וידע במערכת הפעלה Linux  - חובה -מינימום של 1 שנת ניסיון בניהול מסדי נתונים ב-AWS - יתרון -ניסיון בתשתיות Kafka - יתרון -הבנה בפלטפורמות סטרימינג מבוזרות, עדיפות לניסיון ב-Confluent Kafka  - יתרון -היכרות עם Redshift, Glue  וכלים נוספים - יתרון -הגעה למקום עבודה במקרה הצורך בשעות לא שגרתיות - חובה",הייטק-כללי & תשתיות & SYS ADMIN UNIX & איש/ת IT,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3930191-malam%D7%9E%D7%A2%D7%A8%D7%9B%D7%95%D7%AA/
תומך/ת HD לארגון גדול ומוכר ביקום,Malam מערכות,"תיאור משרה לחברת Malam Team דרוש/ה תומך/ת Help Desk במסגרת התפקיד תמיכה במשתמשים פנים ארגוניים, ניהול הרשאות ב- Active Directory ו- Exchange, תמיכה בתקלות במערכות הפעלה Windows ועוד. השתלבות בצוות מקצועי, צעיר ונעים. תנאים טובים למתאימים ואופציות קידום! העבודה במשרה מלאה",דרישות התפקיד ניסיון בתמיכה טכנית פנים ארגונית- שנה לפחות (אפשרי ניסיון צבאי) ניסיון במערכות הפעלה ותוכנת OFFICE הסמכות רלוונטיות - יתרון משמעותי נכונות לעבודה לטווח ארוך,הייטק-כללי & HELP DESK / תמיכה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2928587-malam-%D7%9E%D7%A2%D7%A8%D7%9B%D7%95%D7%AA/
"למשרד ממשלתי בירושלים דרוש/ה מפתח/ת תוכנה- חל""ד",קבוצת Aman,"תיאור משרה למשרד ממשלתי בירושלים דרוש/ה מפתח/ת תוכנה Full Stack - החלפה לחל""ד",דרישות התפקיד ניסיון מעל לשנתיים בתחום הפיתוח .NET -חובה ANGULAR- חובה CRM- חובה לפחות שנה,הייטק-תוכנה & FULL STACK,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23333-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%90%D7%9E%D7%9F/
דרוש/ה נציג/ת גבייה,personal job,"תיאור משרה גביית חובות מלקוחות החברה בכלל הסגמנטים במח' הנה""ח מתן מענה רציף בנושא לקוחות חייבים לכלל ממשקי החברה- הפצה/טכני/שירות/מכירות גבייה טלפונית מלקוחות פעילים ולא פעילים ניתוח כרטסות והבנה מעמיקה בניתוח עומק חוב הלקוח ביצוע שיוכים והתאמות בכרטיסי הלקוח הוצאת ח-ן ללקוחות, יצירת חיובים וזיכויים בהתחשבנות מול הלקוח עמידה ביעדי גבייה ותפוקה","דרישות התפקיד ניסיון ממוקד טלפוני- יתרון ניסיון בגביה- יתרון ניסיון בהנה""ח- סוג 1-2- יתרון אסרטיביות ויכולת ניהול מו""מ תודעת שירות גבוהה יכולת עבודת צוות יכולת התמודדות עם התנגדויות",שירות לקוחות & שירות לקוחות & מוקדן/ית & אחראי/ת פניות הציבור & מכירות & מנהל/ת תיקי לקוחות & BACK OFFICE - מכירות & נציג/ת מכירות בינלאומיות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3903344-personaljob/
